row_num,shop,schedule,time,product,content_type,topic,title,url,creator,status,date,post,path,note,recorder,editor,actor,voice_over,script,vv,revenue,shares,comments,engagement_rate,ctor,media_url,content_status,publish_status,remark,tiktok_eloop,facebook_eloop,instagram_eloop,youtube_eloop,tiktok_moov,facebook_moov,youtube_moov,instagram_moov,notified
,EloopTH,,,,Campaign,โปรโมทแคมเปญ PayDay + 3.3 ลดฉ่ำ นาทีทอง,,https://www.tiktok.com/@eloopth/video/7340490606331825428,Huang,Done,2/28/2024,HUANG,,"#TikTokShopช้อปกันวันเงินออก
#ช้อปกันวันเงินออก",Huang,Huang,Ploy,Huang,,76.0,0.0,2.0,0.0,2.63%,0.00%,,,,,,,,,,,,,
,EloopTH,,,"EW55
CS02",Q & A ,iPhone X ใช้กับ EW55 ได้มั้ยนะ ??,,https://www.tiktok.com/@eloopth/video/7341017447786466580,Moth,Done,2/29/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Feb/EW55xPhoneX.mp4,"#TikTokShopช้อปกันวันเงินออก
#ช้อปกันวันเงินออก",Moth,Moth,Moth,Moth,https://www.tiktok.com/business-suite/comments?comment_id=7330508821998207762&from=homepage&video_id=7208544634077809947,8071.0,751.96,13.0,4.0,2.22%,6.25%,,,,,,,,,,,,,
,Moov,,,EP01,Review,หูฟังไร้สาย EP01,,https://www.tiktok.com/@moovthailand/video/7341747637642677511,Guild,Done,3/2/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Mar/Moov_EP01_FontMoov.mp4,"#33ลดฉ่ำนาทีทอง

(ฝากใส่เพลงใหม่ด้วยจ้า)",View,Guild,Guild,Music,,39.0,0.0,0.0,0.0,2.56%,0.00%,,,,,,,,,,,,,
,Moov,,,,Campaign,โปรโมทแคมเปญ PayDay + 3.3 ลดฉ่ำ นาทีทอง,,https://www.tiktok.com/@moovthailand,Ploy,Done,3/1/2024,Ploy,,#33ลดฉ่ำนาทีทอง,Huang,Ploy,Ploy,Ploy,,,,,,,,,,,,,,,,,,,,
,Moov,,,"WB01 , WB02",Review,"WB01 , WB02 กันน้ำได้จริงมั้ย ?!?",,https://www.tiktok.com/@moovthailand,Japan,Done,3/3/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Mar/WB01_WB02.MOV,#33ลดฉ่ำนาทีทอง,Japan,Japan,Japan,Japan,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Campaign,กิจกรรมแจกของรางวัล,,https://www.tiktok.com/@moovthailand/video/7340266278881447175,Ploy,Done,2/27/2024,Ploy,,"#TikTokShopช้อปกันวันเงินออก
#ช้อปกันวันเงินออก 
#33ลดฉ่ำนาทีทอง",Ploy,Ploy,Ploy,Ploy,,,,,,,,,,,,,,,,,,,,
,Moov,,,ไม่ปักตะกร้า,Campaign,โปรโมทแคมเปญ PayDay + 3.3 ลดฉ่ำ นาทีทอง,,https://www.tiktok.com/@moovthailand/video/7340486773681687809?is_from_webapp=1&sender_device=pc&web_id=7335655813602330120,Japan,Done,2/28/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Feb/ช็อปกันวันเงินออกpayday.MOV,"#TikTokShopช้อปกันวันเงินออก
#ช้อปกันวันเงินออก",Huang,Huang,Japan,Japan,,,,,,,,,,,,,,,,,,,,
,Moov,,,"CG02
CB06L",Review,เซ็ตชาร์จเร็ว 20W CG02+CB06L,,https://www.tiktok.com/@moovthailand/video/7341323520846187784,Ann,Done,2/29/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Feb/Moov CG02 CB06L.mov,"#TikTokShopช้อปกันวันเงินออก
#ช้อปกันวันเงินออก",Moth,Ann,Ann,Music,,562.0,0.0,0.0,0.0,0.71%,0.00%,,,,,,,,,,,,,
MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 Mar - 10 Mar,EloopTH,,,S11,Review,พิกัดสายชาร์จ S11,,https://www.tiktok.com/@eloopth/video/7343089353314290951,Ann,Done,3/6/2024,Ann,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Mar/S11.mov,,Ann,Ann,Ann,Music,,1101.0,727.0,2.0,0.0,1.36%,98.89%,,,,,,,,,,,,,
,EloopTH,,,E59,Review,รีวิว E59,,https://www.tiktok.com/@eloopth/video/7344748828827929863,Ann,Done,3/8/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Mar/E59.mov,,Ann,Ann,Ann,Moth,,4537.0,5677.49,2.0,1.0,0.73%,30.25%,,,,,,,,,,,,,
,EloopTH,,,"E33
E33 Line",Review,E33 E33line ใช้สายไอโฟนได้มั้ย,,https://www.tiktok.com/@eloopth/video/7344309000021839112,Moth,Done,3/7/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Mar/Type-C to 33-33Line.mp4,https://www.tiktok.com/@eloopth/video/7307243534380207365,Moth,Moth,Moth,Moth,,7985.0,381.05,9.0,3.0,1.28%,10.10%,,,,,,,,,,,,,
,EloopTH,,,,Educate ,เอาใจสายส่อง ส่อง Tiktok ยังไงให้ไม่รู้ตัว,,https://www.tiktok.com/@eloopth/video/7344644539577142548,Yung,Done,3/9/2024,HUANG,/Volumes/graphic/_Graphic File/Guild/VDO/เอาใจสายส่อง ส่องยังไงไม่ให้คนอื่นรู้.mp4,,Guild,Guild,Huang,Huang,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Campaign,ประกาศรางวัล,,https://www.tiktok.com/@eloopth/video/7343526108731575572,Huang,Done,3/5/2024,HUANG,,,Huang,Huang,Huang,Huang,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Campaign,ประกาศรางวัล,,https://www.tiktok.com/@moovthailand/video/7343533412264824072,Ploy,Done,3/7/2024,Ploy,,,Ploy,Ploy,Ploy,Ploy,,,,,,,,,,,,,,,,,,,,
,Moov,,,CB07,Review,CB07 สายชาร์จที่ต้องมี,,https://www.tiktok.com/@moovthailand/video/7342865066791849223,Moth,Done,3/5/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Mar/CB07 สายที่ต้องมี.mp4,ไม่ต้องใส่ปก เป็นคลิปแบบลูป,Moth,Moth,Moth,Moth,,321.0,0.0,0.0,0.0,1.56%,0.00%,,,,,,,,,,,,,
,Moov,,,PB02,Review,ASMRแกะกล่อง,,https://www.tiktok.com/@moovthailand/video/7344250474264055042,Japan,Done,3/7/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Mar/ASMR PB02.MOV,,Japan,Japan,Japan,ASMR,,152.0,0.0,1.0,0.0,1.32%,0.00%,,,,,,,,,,,,,
,Moov,,,PB01,Review,ความจึ้งของพาวเวอร์แบงค์ PB01,,https://vt.tiktok.com/ZSFyuvQdP/,Ann,Done,3/9/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Mar/Moov PB01.mov,ใส่ BG เพลงน่ารักๆให้ด้วยหนา,Ann,Ann,Ann,Japan,,,,,,,,,,,,,,,,,,,,
11 - 17 Mar,EloopTH,,,"W6
W7
EW50",Review,แท่นชาร์จสุดล้ำ EW50,,https://www.tiktok.com/@eloopth/video/7345421553422650626,Ann,Done,3/12/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Mar/EW50-ASMR.mov,ไม่ต้องใส่เสียงจ้า,Ann,Ann,Ann,ASMR,,900.0,1539.0,4.0,0.0,2.56%,16.67%,,,,,,,,,,,,,
,EloopTH,,,F3,Review,พัดลมพกพา F3,,https://www.tiktok.com/@eloopth/video/7347366638016023826,Ann,Done,3/17/2024,Ann,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Mar/F3 พัดลมพกพา.mp4,,Ann,Ann,Ann,Music,,173.0,0.0,1.0,0.0,0.58%,0.00%,,,,,,,,,,,,,
,EloopTH,,,,Educate ,วิตเจ็ดใหม่ไอโฟน ถ่ายสตอรี่ได้ในจิ้มเดียว,,https://www.tiktok.com/@eloopth/video/7345863290960006407,Guild,Done,3/13/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Educate/ถ่ายสตอรี่ได้ในจิ้มเดียว_2.mp4,ไม่ต้องใส่เสียงจ้า,Yung Guild,Guild,Huang,Huang,,,,,,,,,,,,,,,,,,,,
,Moov,,,WC01,Review,WC01 ทำแบบนี้ได้ด้วยหรอ,,https://www.tiktok.com/@moovthailand/video/7345440896508382482,Moth,Done,3/13/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Mar/WC01.mp4,,Moth,Moth,Moth,Moth,,148.0,0.0,0.0,0.0,2.70%,0.00%,,,,,,,,,,,,,
,Moov,,,,Educate ,เปลี่ยนรูปโฟลเดอร์ ใน Macbook ,,https://www.tiktok.com/@moovthailand/video/7347169646098844930,Japan,Done,3/15/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Mar/เปลี่ยนโฟลเดอร์ในMacbook.MOV,,Japan,Japan,Japan,Japan,,,,,,,,,,,,,,,,,,,,
,Moov,,,WC01,Review,แท่นชาร์จไร้สาย WC01,,https://www.tiktok.com/@moovthailand/video/7347360210928897288?lang=th-TH,Ann,Done,3/17/2024,Ann,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Mar/WC01 แท่นชาร์จไร้สาย.mp4,,Ann,Ann,Ann,Music,,,,,,,,,,,,,,,,,,,,
18 - 24 Mar,EloopTH,,,CB02,Review,สายชาร์จ CB02 ดีไซน์ใหม่,,https://www.tiktok.com/@eloopth/video/7348805696261033223,Ann,Done,3/21/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Mar/CB02.mov,,Ann,Ann,Ann,Japan,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Educate ,เทคนิคปังๆ ยืดอายุ Powerbank,,https://www.tiktok.com/@eloopth/video/7347972158452157703,Moth,Done,3/18/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Mar/เทคนิคปังๆ.mp4,,Moth,Moth,Moth,Moth,,657.0,0.0,0.0,1.0,2.28%,0.00%,,,,,,,,,,,,,
,EloopTH,,,,Educate ,ใช้แบตสำรองให้ปลอดภัย,,https://www.tiktok.com/@eloopth/video/7348665006675791122,Moth,Done,3/20/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Mar/วิธีใช้แบตสำรอง.mp4,,Moth,Moth,Moth,Moth,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Educate ,วิธีใช้งานพาวเวอร์แบงค์ครั้งแรก,,https://www.tiktok.com/@eloopth/video/7349578839170845973,Guild,Done,3/22/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Educate/เคล็ดไม่ลับ การใช้งานพาวเวอร์แบงค์ครั้งแรก.mp4,,Guild,Guild,Guild,Nile,,,,,,,,,,,,,,,,,,,,
,Moov,,,PB01,Review,PB01,,https://www.tiktok.com/@moovthailand/video/7348828222584392967,Moth,Done,3/21/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Mar/PB01.mp4,,Moth,Moth,Moth,Moth,,,,,,,,,,,,,,,,,,,,
,Moov,,,,,,,,Japan,Reject,3/20/2024,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Educate ,"How to 
กดถ่ายสตอรี่ได้ แค่จิ้มเดียว",,https://www.tiktok.com/@moovthailand/video/7349087101968747784,Guild,Done,3/22/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Mar/Educate for MoovTH.MOV,"ดึงคลิป Educate 
จากร้าน Eloop มาใช้",Guild,Guild,Guild,Guild,,,,,,,,,,,,,,,,,,,,
,Moov,,,PB01,Q & A ,ตอบกลับ PB01 ใช้สายชาร์จ iPhone15 ได้มั้ย,,https://www.tiktok.com/@moovthailand/video/7349145398818114834,Ann,Done,3/22/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Mar/PB01 ชาร์จ iPhone15.mov,ตอบกลับ >> https://www.tiktok.com/@moovthailand/video/7348828222584392967?lang=th-TH,Ann,Ann,Ann,Music,,725.0,0.0,0.0,0.0,0.55%,0.00%,,,,,,,,,,,,,
25 - 31 Mar,EloopTH,,,"PB01
W7",Review,แท่นชาร์จ AppleWatch,,https://www.tiktok.com/@eloopth/video/7351053760199806216,Ann,Done,3/26/2024,HUANG,  /Volumes/graphic/_Video Content/Short Video/2024/Moov/Mar/W7.mov,,Ann,Ann,Ann,Music,,354.0,0.0,0.0,0.0,0.00%,0.00%,,,,,,,,,,,,,
,EloopTH,,,E67,Review,3 จุดเด่น แบตสำรองตัวจิ๋ว E67,,https://www.tiktok.com/@eloopth/video/7352563962711411976,Ann,Done,3/28/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Mar/E67.mov,,Ann,Ann,Ann,Moth,,1643.0,0.0,0.0,2.0,1.03%,0.00%,,,,,,,,,,,,,
,EloopTH,,,E65,Review,รีวิว E65,,https://www.tiktok.com/@eloopth/video/7351104956344159496,Moth,Done,3/27/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Mar/E65.mp4,,Moth,Moth,Moth,Music,,642.0,0.0,0.0,0.0,0.93%,0.00%,,,,,,,,,,,,,
,EloopTH,,,,Educate ,ซ่อนแอพที่ไม่ใช้ ใน iPhone,,https://www.tiktok.com/@eloopth/video/7352567676402715912,Yung,Done,3/30/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Educate/ซ่อนแอพที่ไม่ใช้ แต่ไม่อยากลบ.mp4,"#TikTokShopช้อปกันวันเงินออก
 #44สาดโปรดีลกับร้อน",Yung,Guild,Huang,Huang,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Campaign,Payday Sale,,https://www.tiktok.com/@eloopth/video/7351412316031782164,Huang,Done,3/28/2024,HUANG,,"#TikTokShopช้อปกันวันเงินออก
 #44สาดโปรดีลกับร้อน",Huang,Huang,Huang,Huang,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Campaign,Payday Sale,,https://www.tiktok.com/@moovthailand/video/7351425604786523399,Ploy,Done,3/28/2024,Ploy,,"#TikTokShopช้อปกันวันเงินออก
 #44สาดโปรดีลกับร้อน",Ploy,Ploy,Ploy,Ploy,,,,,,,,,,,,,,,,,,,,
,Moov,,,PB02,Review,Moov PB02,,https://www.tiktok.com/@moovthailand/video/7351103224851582226,Moth,Done,3/27/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Mar/Moov PB02.mp4,,View,Moth,Guild,Music,,52.0,0.0,1.0,0.0,3.85%,0.00%,,,,,,,,,,,,,
,Moov,,,CS04,Review,เคสแม่เหล็ก CS04 ,,https://www.tiktok.com/@moovthailand/video/7350309608327548167,Guild,Done,3/25/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Mar/CS04 1920x1080.mp4,,Guild,Guild,Guild,Guild,,495.0,0.0,3.0,0.0,1.01%,0.00%,,,,,,,,,,,,,
APR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 - 7 Apr,EloopTH,,,R1,Review,การใช้งาน R1,,https://www.tiktok.com/@eloopth/video/7353474780185545991,Ann,Done,4/2/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Apr/R1.mov,"#TikTokShopช้อปกันวันเงินออก
 #44สาดโปรดีลกับร้อน",Ann,Ann,Ann,Ai Gen,,12169.0,1223.29,28.0,13.0,0.92%,111.22%,,,,,,,,,,,,,
,EloopTH,,,EW55 ,,EW55 Review,,https://www.tiktok.com/@eloopth/video/7355170995449187591,Moth,Done,4/5/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Apr/EW55Review.mp4,"#TikTokShopช้อปกันวันเงินออก
 #44สาดโปรดีลกับร้อน",Moth,Moth,Moth,Music,,171.0,0.0,0.0,0.0,0.58%,0.00%,,,,,,,,,,,,,
,EloopTH,,,,Campaign,4.4,,https://www.tiktok.com/@eloopth/video/7352903562113928468,Huang,Done,4/1/2024,HUANG,,"#TikTokShopช้อปกันวันเงินออก
 #44สาดโปรดีลกับร้อน",Huang,Huang,Huang,Huang,,16.0,0.0,0.0,0.0,0.00%,0.00%,,,,,,,,,,,,,
,Moov,,,,Campaign,4.4,,https://www.tiktok.com/@moovthailand/video/7352941199847738631,Ploy,Done,4/1/2024,Ploy,,"#TikTokShopช้อปกันวันเงินออก
 #44สาดโปรดีลกับร้อน",Ploy,Ploy,Ploy,Ploy,,,,,,,,,,,,,,,,,,,,
,Moov,,,PB03,Review,แบตสำรองครบจบ  PB03,,https://www.tiktok.com/@moovthailand/video/7353622979097414920,View,Done,4/3/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Apr/PB03.mp4,ฝากเปลี่ยนเสียงจ้า ใส่แผ่นเสียงเพลงฮิตได้เลย,View,View,Guild,Music,,,,,,,,,,,,,,,,,,,,
,Moov,,,CS05,Review,CS05 เคสมาใหม่,,https://www.tiktok.com/@moovthailand/video/7355364405950860560?is_from_webapp=1&sender_device=pc&web_id=7335655813602330120,Ann,Done,4/7/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Apr/CS05.mov,"#TikTokShopช้อปกันวันเงินออก
 #44สาดโปรดีลกับร้อน",Ann,Ann,Namfha,Music,,,,,,,,,,,,,,,,,,,,
8 - 14 Apr,EloopTH,,,E68,Review,E68 พาวเวอร์แบงค์ชาร์จเร็วตัวจิ๋ว,,https://www.tiktok.com/@eloopth/video/7356870824009223442,Ann,Done,4/12/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Apr/E68.mov,,Ann,Ann,Ann,Music,,2272.0,0.0,6.0,4.0,1.41%,0.00%,,,,,,,,,,,,,
,EloopTH,,,EW54,Review,รีวิว พาวเวอร์แบงค์ไร้สาย EW54,,https://www.tiktok.com/@eloopth/video/7358713933722586389,Ann,Done,4/17/2024,HUANG, /Volumes/graphic/_Video Content/Short Video/2024/Eloop/Apr/EW54.mov,#AfterPartyเปิดตี้ช้อปต่อ #เปิดตี้ช้อปต่อ ,Ann,Ann,Ann,Nile,,505.0,0.0,4.0,0.0,1.39%,0.00%,,,,,,,,,,,,,
,EloopTH,,,,Educate ,แบตสำรองห้ามเปียกน้ำ,,https://www.tiktok.com/@eloopth/video/7356982478025936136,Ann,Done,4/12/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Educate/พาวเวอร์แบงค์ห้ามโดนน้ำ.mov,,Ann,Ann,Ann,Nile,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,E65,Review,E65 ขึ้นเครื่องบินไม่ได้จ้า,,https://www.tiktok.com/@eloopth/video/7357899338707635474,Moth,Done,4/14/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Apr/E65 ขึ้นเครื่องได้มั้ย.mp4,,Moth,Moth,Moth,Moth,,58146.0,10693.06,38.0,30.0,1.10%,13.92%,,,,,,,,,,,,,
,EloopTH,,,,Educate ,ตั้งนาฬิกาปลุกใน 3 วิ,,https://www.tiktok.com/@eloopth/video/7356617252965190932,Yung,Done,4/11/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Educate/ตั้งนาฬิกาปลุกภายใน3วิ!!!.mp4,ย้อนหลัง,Yung,Guild,Japan,Japan,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Educate ,แอพแปลภาษา Google,,https://www.tiktok.com/@eloopth/video/7358653436872658196,Yung,Done,4/17/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Educate/แอพแปลภาษา Google Assitant.mov,,Guild,Guild,Huang,Huang,,,,,,,,,,,,,,,,,,,,
,Moov,,,PB02,Review,รีวิว PB02,,https://www.tiktok.com/@moovthailand/video/7358717331842862337?is_from_webapp=1&sender_device=pc&web_id=7299032629826487814,Moth,Done,4/13/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Apr/PB022.mp4,,Moth,Moth,Moth,Music,,,,,,,,,,,,,,,,,,,,
,Moov,,," CG02 
CG06",Educate ,ทดสอบการชาร์จ CG02 + CG06,,https://www.tiktok.com/@moovthailand/video/7355475428498312465?is_from_webapp=1&sender_device=pc&web_id=7335655813602330120,Japan,Done,4/8/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Apr/ทดสอบการชาร์จ.MOV,ย้อนหลัง,Japan,Japan,Japan,Japan,,,,,,,,,,,,,,,,,,,,
15 - 21 Apr,EloopTH,,,,Educate ,ตั้งค่าแคปจอง่ายๆ,,https://www.tiktok.com/@eloopth/video/7358777755359546645,Ann,Done,4/17/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Educate/แคปจอง่ายๆ.mov,#AfterPartyเปิดตี้ช้อปต่อ #เปิดตี้ช้อปต่อ,Ann,Ann,Ann,Nile,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,C19U,Review,หัวชาร์จเร็ว C19U,,https://www.tiktok.com/@eloopth/video/7359137692036123925,Guild,Done,4/18/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Apr/C19U.mp4,#AfterPartyเปิดตี้ช้อปต่อ #เปิดตี้ช้อปต่อ,Guild,Guild,Guild,Music,,869.0,854.05,0.0,0.0,0.81%,14.29%,,,,,,,,,,,,,
,EloopTH,,,,Educate ,แบตสำรองอายุการใช้งานนานแค่ไหน,,https://www.tiktok.com/@eloopth/video/7359519481250549000,Yung,Done,4/19/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Educate/แบตสำรอง มีอายุการใช้งานกี่ปี.mp4,#AfterPartyเปิดตี้ช้อปต่อ #เปิดตี้ช้อปต่อ,Yung,Yung,Guild,Huang,,,,,,,,,,,,,,,,,,,,
,Moov,,,PB01,Review,รีวิว PB01,,https://www.tiktok.com/@moovthailand/video/7357912000267029778,View,Done,4/15/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Apr/PB01 รีวิว.mp4,,View,View,Guild,Music,,62.0,0.0,1.0,0.0,1.61%,0.00%,,,,,,,,,,,,,
,Moov,,,CB02,Review,รีวิว CB02,,https://www.tiktok.com/@moovthailand/video/7359513069472517377?is_from_webapp=1&sender_device=pc&web_id=7335655813602330120,Japan,Done,4/19/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Apr/CB02.MOV,,Japan,Japan,Japan,Japan,,,,,,,,,,,,,,,,,,,,
,Moov,,,CB08,,สายชาร์จ 4 in 1 รุ่นใหม่ CB08,,https://www.tiktok.com/@moovthailand/video/7359812216410983687,Ann,Done,4/20/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Apr/สายชาร์จ CB08.mov,,Ann,Ann,Ann,ASMR,,,,,,,,,,,,,,,,,,,,
22 - 28 Apr,EloopTH,,,"EW55
E59",Review,EW55 vs E59,,https://www.tiktok.com/@eloopth/video/7361802662901304583,Ann,Done,4/24/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Apr/EW55vsE59.mov,,Ann,Ann,Ann,Music,,4988.0,4133.78,19.0,1.0,1.48%,19.39%,,,,,,,,,,,,,
,EloopTH,,,"E33 E33line
",Q & A ,ตอบกลับ สามารถเอาสายอื่นไปชาร์จแบตสำรองได้มั้ย,,https://www.tiktok.com/@eloopth/video/7363576874674556167,Moth,Done,4/30/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Apr/ชาร์จไฟเข้า E33.mp4,ตอบกลับ >> https://www.tiktok.com/business-suite/comments?comment_id=7361435723117429505&from=homepage&video_id=7344309000021839112,Moth,Moth,Moth,Moth,,1392.0,337.0,1.0,0.0,0.50%,9.58%,,,,,,,,,,,,,
,EloopTH,,,,Educate ,โทรศัพท์โดนขโมยโดนเปิดโหมดเครื่องบินทำไงดี,,https://lookerstudio.google.com/u/0/reporting/f30c9af2-649a-44cf-9c30-4d71cbe74fc8/page/p_r80krj9xad/edit,Guild,Done,4/22/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Educate/โทรศัพท์โดนขโมยโดนเปิดโหมดเครื่องบินทำไงดี.mp4,,Guild,Guild,Guild,Nile,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Campaign,Pay Day Sale ,,https://www.tiktok.com/@eloopth/video/7362907877167598855,Huang,Done,4/28/2024,HUANG,,,Huang,Huang,Huang,Huang,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Campaign,Pay Day Sale ,,https://www.tiktok.com/@moovthailand/video/7362926607260011783,Ploy,Done,4/28/2024,Ploy,,,Ploy,Ploy,Ploy,Ploy,,,,,,,,,,,,,,,,,,,,
,Moov,,,WB01,Review,ซองกันน้ำมีสีใหม่มาแล้วนะ !!,,https://www.tiktok.com/@moovthailand/video/7363289785848335617?is_from_webapp=1&sender_device=pc&web_id=7335655813602330120,Japan,Done,,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Apr/WB01สีใหม่.MOV,,Japan,Japan,Japan,Japan,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Educate ,แคปจอไอโฟนง่ายๆ,,https://www.tiktok.com/@moovthailand/video/7362905044959759623,Ann,Done,4/26/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Apr/แคปจอ [Moov].mov,,Ann,Ann,Ann,Nile,,,,,,,,,,,,,,,,,,,,
MAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 Apr - 5 May,EloopTH,,,E65,Review,"แบตสำรอง E65 
ความจุเยอะ ชาร์จเร็ว",,https://www.tiktok.com/@eloopth/video/7364393313178324232,Ann,Done,5/2/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Apr/E65.mov,ฝากใส่เพลง แผ่นเสียงชื่อ >> Police trace,Ann,Ann,Ann,Music,,926.0,0.0,4.0,0.0,1.73%,0.00%,,,,,,,,,,,,,
